transaction_id,amount,age,is_international,merchant_cat,hour,device_change,fraud,age_group,fraud_percent_by_hour
1136,381.57816659201063,46,1,7,9,0,0,45-54,0.5084745762711864
1137,4256.183363329795,33,0,7,12,0,0,25-34,0.4729064039408867
1138,2476.2374885428576,55,1,1,8,0,1,55-64,0.48223350253807107
1139,2403.4523000559134,45,0,8,5,1,0,45-54,0.47297297297297297
1140,2962.4465155129283,65,0,5,14,0,1,65+,0.5024875621890548
1141,4123.580148659821,55,0,19,15,0,1,55-64,0.484
1142,1739.6982303030632,48,1,8,4,0,1,45-54,0.4744897959183674
1143,3390.4027466427588,31,0,17,20,0,1,25-34,0.5628415300546448
1144,2829.0940880149597,70,1,19,12,1,1,65+,0.4729064039408867
1145,1335.8743225769372,50,0,12,18,0,1,45-54,0.5051546391752577
1146,4393.271301789435,74,0,15,1,0,1,65+,0.48148148148148145
1147,3987.3326820130337,26,1,4,5,1,1,25-34,0.47297297297297297
1148,3292.6007214574693,74,0,12,0,0,1,65+,0.45161290322580644
1149,4253.058063742115,44,1,13,14,0,0,35-44,0.5024875621890548
1150,4336.603710598052,41,1,14,14,0,1,35-44,0.5024875621890548
1151,3542.1065205984587,30,1,5,13,1,1,25-34,0.5024390243902439
1152,4185.229628489997,43,1,16,6,0,1,35-44,0.5069124423963134
1153,3487.659836884749,46,0,7,4,0,0,45-54,0.4744897959183674
1154,3401.0237180297418,68,0,15,19,0,0,65+,0.49038461538461536
1155,3093.4382796977065,66,1,13,15,1,0,65+,0.484
1156,3763.8304811486487,60,0,16,16,0,0,55-64,0.4928909952606635
1157,793.8669213600755,45,0,12,10,0,0,45-54,0.5252525252525253
1158,4404.472925235444,45,1,7,14,0,0,45-54,0.5024875621890548
1159,4359.345795198415,25,0,16,19,1,1,25-34,0.49038461538461536
1160,147.20716788976117,40,1,13,15,1,0,35-44,0.484
1161,4129.257936073249,46,0,3,2,0,0,45-54,0.5194174757281553
1162,645.2204674997525,22,0,15,5,0,0,18-24,0.47297297297297297
1163,1676.2591524414504,59,1,3,20,1,0,55-64,0.5628415300546448
1164,3717.797773201747,24,0,7,22,0,0,18-24,0.46733668341708545
1165,804.6387203454927,59,0,18,12,1,1,55-64,0.4729064039408867
1166,4090.017153571192,53,1,14,0,1,1,45-54,0.45161290322580644
1167,4160.838755610752,58,0,18,20,1,0,55-64,0.5628415300546448
1168,2537.8312010704203,44,1,19,13,0,1,35-44,0.5024390243902439
1169,32.92297271245107,63,0,14,1,1,0,55-64,0.48148148148148145
1170,1435.903627741389,19,1,6,1,1,1,18-24,0.48148148148148145
1171,3085.0176649603354,42,1,8,14,0,1,35-44,0.5024875621890548
1172,4905.94970395909,26,1,7,17,0,0,25-34,0.5186915887850467
1173,3159.435821556325,70,1,18,8,0,0,65+,0.48223350253807107
1174,1299.758101739735,44,1,18,2,1,0,35-44,0.5194174757281553
1175,3170.3945097949572,18,0,15,3,1,1,18-24,0.49056603773584906
1176,2700.3869131995616,40,0,19,14,0,1,35-44,0.5024875621890548
1177,3899.447130360567,27,1,2,4,1,0,25-34,0.4744897959183674
1178,535.796213495965,59,0,8,19,0,0,55-64,0.49038461538461536
1179,3805.378484607638,69,1,11,19,0,1,65+,0.49038461538461536
1180,2706.7916268018753,42,0,18,4,0,0,35-44,0.4744897959183674
1181,4814.997027291114,71,0,13,9,0,1,65+,0.5084745762711864
1182,1710.0189580273918,20,1,9,15,0,1,18-24,0.484
1183,3163.4768437766065,23,1,9,11,1,0,18-24,0.5124378109452736
1184,4660.208499444578,23,0,17,13,1,1,18-24,0.5024390243902439
1185,513.4461302254056,70,0,7,21,0,1,65+,0.45
1186,4686.205207695019,19,1,9,10,1,1,18-24,0.5252525252525253
1187,3439.740725781766,35,0,1,18,1,1,35-44,0.5051546391752577
1188,340.11745846675433,40,0,2,5,0,0,35-44,0.47297297297297297
1189,1505.5168711671345,19,1,4,9,1,1,18-24,0.5084745762711864
1190,3541.1522711377625,29,0,14,19,1,0,25-34,0.49038461538461536
1191,337.6856567423897,39,1,4,2,0,1,35-44,0.5194174757281553
1192,2911.27013042119,54,1,2,21,1,0,45-54,0.45
1193,1730.0694017078308,37,1,8,14,1,1,35-44,0.5024875621890548
1194,3104.956673319618,56,0,18,10,1,1,55-64,0.5252525252525253
1195,229.66442702875173,41,0,19,21,1,0,35-44,0.45
1196,4357.812493955729,65,1,14,1,1,1,65+,0.48148148148148145
1197,4867.4713569178075,37,1,10,23,0,0,35-44,0.46733668341708545
1198,4844.420398573172,18,0,17,5,0,1,18-24,0.47297297297297297
1199,3748.5095068828805,18,0,8,16,0,0,18-24,0.4928909952606635
1200,651.3011144130293,34,0,14,17,0,0,25-34,0.5186915887850467
1201,3791.5577164491838,18,1,8,3,0,1,18-24,0.49056603773584906
1202,123.90999537754875,70,1,5,22,1,1,65+,0.46733668341708545
1203,111.59563409345728,69,0,16,8,1,1,65+,0.48223350253807107
1204,1618.7274855285566,62,0,8,9,0,1,55-64,0.5084745762711864
1205,2443.727308832924,47,0,10,20,0,1,45-54,0.5628415300546448
1206,3852.266681621158,58,1,8,1,0,1,55-64,0.48148148148148145
1207,3416.7935876559195,64,1,9,10,1,1,55-64,0.5252525252525253
1208,2230.067629177365,20,0,18,10,1,1,18-24,0.5252525252525253
1209,1368.8597047420478,63,0,3,10,1,1,55-64,0.5252525252525253
1210,4985.625376288398,72,1,17,0,1,0,65+,0.45161290322580644
1211,2131.4803298776287,28,1,15,13,1,0,25-34,0.5024390243902439
1212,2257.483734624048,41,0,17,0,1,0,35-44,0.45161290322580644
1213,818.9554821371543,39,0,8,20,0,1,35-44,0.5628415300546448
1214,3974.252934200897,61,0,2,22,1,0,55-64,0.46733668341708545
1215,3468.717446681662,62,1,17,8,0,1,55-64,0.48223350253807107
1216,1104.6272943310132,43,0,18,23,0,1,35-44,0.46733668341708545
1217,412.8228470335976,30,1,5,0,1,1,25-34,0.45161290322580644
1218,3402.8160110714907,18,1,9,20,1,1,18-24,0.5628415300546448
1219,3272.901560191395,41,0,9,21,1,0,35-44,0.45
1220,1367.0243754640485,27,0,2,21,1,0,25-34,0.45
1221,4754.366947689801,52,1,2,3,1,0,45-54,0.49056603773584906
1222,756.1384010127202,41,0,19,0,1,1,35-44,0.45161290322580644
1223,2162.241670411967,45,1,3,18,1,1,45-54,0.5051546391752577
1224,4718.135984917827,53,0,17,9,1,0,45-54,0.5084745762711864
1225,2099.2168573136855,33,0,14,14,0,1,25-34,0.5024875621890548
1226,3192.9912123727636,57,0,14,19,0,0,55-64,0.49038461538461536
1227,1988.5743954160087,33,0,14,3,1,0,25-34,0.49056603773584906
1228,1371.8017965410015,34,1,6,19,0,0,25-34,0.49038461538461536
1229,4919.904262151182,68,1,3,13,1,1,65+,0.5024390243902439
1230,2047.2606975689,71,1,1,4,0,0,65+,0.4744897959183674
1231,4470.601919191993,32,0,16,14,0,1,25-34,0.5024875621890548
1232,1150.5430748495398,33,1,4,14,1,0,25-34,0.5024875621890548
1233,1066.3104154213913,32,1,1,15,1,1,25-34,0.484
1234,156.6392803396723,74,1,17,15,1,1,65+,0.484
1235,3258.6824600540494,51,0,18,3,0,0,45-54,0.49056603773584906
1236,1843.263192275082,28,1,8,8,0,1,25-34,0.48223350253807107
1237,4321.926890948345,18,0,2,0,1,1,18-24,0.45161290322580644
1238,2366.5763235510944,32,0,18,4,0,1,25-34,0.4744897959183674
1239,4840.998946145694,43,1,16,8,1,0,35-44,0.48223350253807107
1240,928.4420529999026,68,0,10,19,0,1,65+,0.49038461538461536
1241,4343.247216610098,21,1,8,4,1,0,18-24,0.4744897959183674
1242,3883.2076671059167,60,1,12,3,0,0,55-64,0.49056603773584906
1243,3854.838301375616,22,1,16,15,1,1,18-24,0.484
1244,4224.071357356322,52,1,12,1,1,0,45-54,0.48148148148148145
1245,3805.3589307240513,30,1,11,15,1,0,25-34,0.484
1246,3131.4753878354454,27,0,19,17,0,0,25-34,0.5186915887850467
1247,657.0931435342554,28,1,1,1,1,0,25-34,0.48148148148148145
1248,163.59837127676832,35,0,3,15,0,0,35-44,0.484
1249,4604.3183912306185,51,1,12,0,1,1,45-54,0.45161290322580644
1250,3083.6349222891695,56,1,9,15,1,1,55-64,0.484
1251,3982.8899175899055,58,1,5,2,1,0,55-64,0.5194174757281553
1252,2408.130235211238,59,0,1,14,0,0,55-64,0.5024875621890548
1253,587.42363662301,67,0,10,10,0,1,65+,0.5252525252525253
1254,626.8037752205496,40,0,17,9,0,1,35-44,0.5084745762711864
1255,3428.1408708576278,24,0,4,16,1,1,18-24,0.4928909952606635
1256,2152.099168602414,56,1,15,3,0,0,55-64,0.49056603773584906
1257,1003.4231087749832,20,1,19,16,1,0,18-24,0.4928909952606635
1258,2458.481139160443,29,0,8,3,1,1,25-34,0.49056603773584906
1259,321.9804764385953,24,0,15,18,1,0,18-24,0.5051546391752577
1260,2910.2750381700794,66,0,7,0,1,1,65+,0.45161290322580644
1261,1345.6980287710533,43,1,15,13,1,1,35-44,0.5024390243902439
1262,3987.9979440853035,50,0,8,23,0,0,45-54,0.46733668341708545
1263,1552.4994326589454,54,0,10,10,0,1,45-54,0.5252525252525253
1264,2276.6455252599244,65,1,18,6,1,1,65+,0.5069124423963134
1265,59.09107900059508,32,0,4,16,1,1,25-34,0.4928909952606635
1266,363.16199208499984,19,1,15,3,0,1,18-24,0.49056603773584906
1267,1963.0752884770175,58,1,11,9,1,1,55-64,0.5084745762711864
1268,2400.2142347509002,24,1,3,16,1,0,18-24,0.4928909952606635
1269,3000.502720048399,49,1,15,3,1,1,45-54,0.49056603773584906
1270,1459.0212309678068,21,1,3,18,1,0,18-24,0.5051546391752577
1271,3475.214448746586,37,0,15,17,0,0,35-44,0.5186915887850467
1272,4300.751863548834,67,0,6,16,1,1,65+,0.4928909952606635
1273,3899.475093477856,70,1,1,5,0,1,65+,0.47297297297297297
1274,199.05450791643736,53,1,14,6,0,1,45-54,0.5069124423963134
1275,2403.054229341887,49,0,16,5,0,0,45-54,0.47297297297297297
1276,525.5459619124562,45,0,1,11,0,0,45-54,0.5124378109452736
1277,1210.9830342967748,30,1,17,8,1,0,25-34,0.48223350253807107
1278,4933.326303742465,18,0,8,17,1,1,18-24,0.5186915887850467
1279,713.3352189646646,73,0,18,1,1,1,65+,0.48148148148148145
1280,2494.941879103329,52,1,16,16,0,1,45-54,0.4928909952606635
1281,3091.1605158562775,65,0,6,20,0,1,65+,0.5628415300546448
1282,3512.6223877499756,47,0,10,0,0,1,45-54,0.45161290322580644
1283,2798.683768751084,71,0,10,22,1,0,65+,0.46733668341708545
1284,49.84446624849911,53,0,5,8,1,0,45-54,0.48223350253807107
1285,1632.9800799117154,74,1,12,5,1,0,65+,0.47297297297297297
1286,2589.0405052801725,72,0,17,1,0,1,65+,0.48148148148148145
1287,440.2446292250219,42,1,14,5,0,1,35-44,0.47297297297297297
1288,1753.7840291146947,33,0,14,8,1,0,25-34,0.48223350253807107
1289,166.98234084804145,36,1,3,2,0,1,35-44,0.5194174757281553
1290,393.8139072779487,18,1,12,15,0,0,18-24,0.484
1291,1985.2194577317787,22,0,18,23,1,1,18-24,0.46733668341708545
1292,664.4460544612587,68,1,12,14,0,1,65+,0.5024875621890548
1293,2838.136700459529,39,1,2,11,0,1,35-44,0.5124378109452736
1294,3447.6353807171913,41,1,2,22,1,1,35-44,0.46733668341708545
1295,4003.1329088463053,60,1,17,7,0,0,55-64,0.5128205128205128
1296,1001.5510709798057,62,1,10,5,0,1,55-64,0.47297297297297297
1297,838.2454287130897,69,0,18,2,0,0,65+,0.5194174757281553
1298,523.7346338316669,54,1,19,22,0,0,45-54,0.46733668341708545
1299,3182.5148174686396,70,1,1,3,1,0,65+,0.49056603773584906
1300,3532.672156708019,53,0,4,9,1,0,45-54,0.5084745762711864
1301,158.89913798338455,53,0,4,13,0,0,45-54,0.5024390243902439
1302,4681.125018972205,21,1,2,20,1,1,18-24,0.5628415300546448
1303,260.8044469737106,53,0,19,23,1,0,45-54,0.46733668341708545
1304,2706.9403801700514,69,0,12,14,1,0,65+,0.5024875621890548
1305,3545.5935367351312,70,0,10,6,0,0,65+,0.5069124423963134
1306,4354.974649606682,35,0,13,6,0,0,35-44,0.5069124423963134
1307,3570.7205737300064,67,0,15,7,1,0,65+,0.5128205128205128
1308,4008.8386872658893,33,0,3,9,1,1,25-34,0.5084745762711864
1309,1697.9115125214876,58,1,13,18,1,0,55-64,0.5051546391752577
1310,4074.3107436188147,35,1,8,18,1,1,35-44,0.5051546391752577
1311,401.494117076991,39,0,7,1,0,0,35-44,0.48148148148148145
1312,4474.1884636465775,19,0,8,14,1,1,18-24,0.5024875621890548
1313,2738.4142883925274,38,1,18,0,0,1,35-44,0.45161290322580644
1314,4086.671552042506,53,0,9,9,0,1,45-54,0.5084745762711864
1315,2262.1391043069825,61,1,6,5,0,1,55-64,0.47297297297297297
1316,3218.2448982874284,56,0,4,21,0,1,55-64,0.45
1317,2632.4869020196297,64,1,15,12,0,1,55-64,0.4729064039408867
1318,3658.216019254904,56,1,5,9,0,1,55-64,0.5084745762711864
1319,409.0682801709173,46,0,5,11,0,0,45-54,0.5124378109452736
1320,302.70006786882846,71,0,7,23,1,1,65+,0.46733668341708545
1321,1236.269066816722,43,0,9,5,0,0,35-44,0.47297297297297297
1322,798.5638558858285,38,0,7,5,1,0,35-44,0.47297297297297297
1323,4359.0460493944165,34,1,9,0,1,0,25-34,0.45161290322580644
1324,1096.8507228028636,33,0,10,11,1,1,25-34,0.5124378109452736
1325,4879.3504138398375,48,1,4,22,1,0,45-54,0.46733668341708545
1326,1685.142063063763,68,0,6,22,1,1,65+,0.46733668341708545
1327,911.4074605278078,26,1,14,9,0,1,25-34,0.5084745762711864
1328,3948.702837205253,48,0,9,13,0,1,45-54,0.5024390243902439
1329,3293.8801697288795,31,0,1,14,1,0,25-34,0.5024875621890548
1330,2491.4803865492418,66,1,17,22,1,0,65+,0.46733668341708545
1331,2777.2623911372184,54,0,13,23,1,1,45-54,0.46733668341708545
1332,3596.2896895830468,19,0,7,3,0,1,18-24,0.49056603773584906
1333,1143.0452519151622,69,0,9,0,1,1,65+,0.45161290322580644
1334,4981.673246367653,65,0,11,7,0,1,65+,0.5128205128205128
1335,4873.991017571769,63,0,3,2,0,0,55-64,0.5194174757281553
1336,3251.9781060483374,31,1,12,13,1,0,25-34,0.5024390243902439
1337,998.5127121947966,50,0,3,16,0,0,45-54,0.4928909952606635
1338,3401.4609839140253,52,1,15,1,0,0,45-54,0.48148148148148145
1339,361.91984648690004,56,0,10,14,0,0,55-64,0.5024875621890548
1340,154.2318585268245,64,0,1,5,1,1,55-64,0.47297297297297297
1341,1289.1567596675573,68,1,14,4,1,1,65+,0.4744897959183674
1342,2313.652160739842,37,1,6,13,1,0,35-44,0.5024390243902439
1343,4341.494254536494,19,1,2,18,1,1,18-24,0.5051546391752577
1344,3636.1181797617737,68,1,8,8,1,0,65+,0.48223350253807107
1345,3713.789899478705,58,1,1,7,1,1,55-64,0.5128205128205128
1346,2128.0411789059285,36,0,4,2,1,1,35-44,0.5194174757281553
1347,1730.3290277422677,54,1,4,17,1,1,45-54,0.5186915887850467
1348,1855.822776160029,35,1,5,7,0,0,35-44,0.5128205128205128
1349,4938.260169116553,33,0,9,15,1,0,25-34,0.484
1350,201.50584787099993,21,0,13,14,0,0,18-24,0.5024875621890548
1351,4335.290449116121,29,1,18,20,0,1,25-34,0.5628415300546448
1352,2893.798367453395,46,1,17,14,1,1,45-54,0.5024875621890548
1353,2193.6384805287626,24,1,1,15,0,1,18-24,0.484
1354,3626.5630444152675,31,0,15,0,0,1,25-34,0.45161290322580644
1355,2433.8580381820893,72,1,2,9,1,1,65+,0.5084745762711864
1356,4367.242767170221,29,0,16,18,0,0,25-34,0.5051546391752577
1357,4503.608618192281,52,0,5,4,1,0,45-54,0.4744897959183674
1358,2109.182913440404,22,0,19,17,0,1,18-24,0.5186915887850467
1359,1384.8621583780227,34,0,5,2,0,0,25-34,0.5194174757281553
1360,2962.1592926382177,59,1,2,3,1,1,55-64,0.49056603773584906
1361,4561.9043647378385,49,0,7,3,0,1,45-54,0.49056603773584906
1362,1054.1002828393273,27,0,3,10,0,0,25-34,0.5252525252525253
1363,3115.2099512338505,60,1,17,8,1,1,55-64,0.48223350253807107
1364,3158.1695402425103,34,0,3,0,1,0,25-34,0.45161290322580644
1365,3665.8319990539894,22,1,13,15,0,0,18-24,0.484
1366,658.7068579511717,62,0,7,8,0,0,55-64,0.48223350253807107
1367,3579.4089984457605,59,1,3,10,1,1,55-64,0.5252525252525253
1368,4545.253570807539,26,0,15,5,0,0,25-34,0.47297297297297297
1369,899.2358612423396,66,0,18,16,1,1,65+,0.4928909952606635
1370,1188.4790812944643,50,1,10,11,1,1,45-54,0.5124378109452736
1371,4857.004075114156,53,0,7,21,1,1,45-54,0.45
1372,905.7037865947393,53,0,9,7,0,1,45-54,0.5128205128205128
1373,4272.071081754526,35,1,5,15,0,1,35-44,0.484
1374,2461.8970043837257,26,0,8,4,0,1,25-34,0.4744897959183674
1375,1236.908140941482,74,0,14,20,1,1,65+,0.5628415300546448
1376,4353.878756461285,46,1,4,0,0,1,45-54,0.45161290322580644
1377,2227.080969758325,67,1,14,16,1,0,65+,0.4928909952606635
1378,2574.5719522945215,31,1,12,23,0,0,25-34,0.46733668341708545
1379,1796.8076136294287,42,1,2,20,1,1,35-44,0.5628415300546448
1380,2965.161306323202,32,1,13,7,1,1,25-34,0.5128205128205128
1381,818.4558390525289,23,0,1,9,0,0,18-24,0.5084745762711864
1382,1956.0166017221518,73,1,7,17,1,0,65+,0.5186915887850467
1383,4847.092199354102,59,0,9,14,0,0,55-64,0.5024875621890548
1384,1291.4090300729365,46,1,17,19,0,0,45-54,0.49038461538461536
1385,3284.02658604192,32,0,13,12,0,0,25-34,0.4729064039408867
1386,1626.6251310592497,46,0,10,9,0,0,45-54,0.5084745762711864
1387,3867.5921553073167,21,1,16,8,0,1,18-24,0.48223350253807107
1388,655.2374299310308,35,0,6,12,1,0,35-44,0.4729064039408867
1389,4849.135404347645,67,0,16,2,0,0,65+,0.5194174757281553
1390,2269.4939173768125,74,1,11,21,1,0,65+,0.45
1391,1181.0162662689734,66,1,3,22,0,0,65+,0.46733668341708545
1392,368.4102399027333,61,1,9,2,1,1,55-64,0.5194174757281553
1393,849.6197675326162,56,1,15,0,1,1,55-64,0.45161290322580644
1394,2599.3499688315324,33,0,13,1,0,1,25-34,0.48148148148148145
1395,1685.6788789800003,28,0,10,10,1,1,25-34,0.5252525252525253
1396,4144.587946047165,31,0,13,13,0,1,25-34,0.5024390243902439
1397,2155.006730785368,20,0,17,9,0,1,18-24,0.5084745762711864
1398,1244.322648665562,68,0,7,6,0,1,65+,0.5069124423963134
1399,3086.107788033546,67,0,6,22,1,1,65+,0.46733668341708545
1400,3534.1793072103437,59,1,13,0,1,0,55-64,0.45161290322580644
1401,836.0424975968483,55,0,17,6,1,0,55-64,0.5069124423963134
1402,838.9284622253,62,0,15,14,1,1,55-64,0.5024875621890548
1403,184.32046324078132,59,0,4,10,0,1,55-64,0.5252525252525253
1404,3682.273673313137,35,1,15,5,0,1,35-44,0.47297297297297297
1405,3319.358833581404,37,1,14,21,1,0,35-44,0.45
1406,2373.6797478733197,65,1,11,6,1,1,65+,0.5069124423963134
1407,4221.008074397017,42,1,4,6,0,1,35-44,0.5069124423963134
1408,4028.5450945973157,74,0,3,0,1,1,65+,0.45161290322580644
1409,2927.186467619364,55,0,2,9,0,1,55-64,0.5084745762711864
1410,4341.48813128578,30,0,10,20,1,0,25-34,0.5628415300546448
1411,1030.0002089738045,21,1,13,14,1,1,18-24,0.5024875621890548
1412,560.4861773692417,72,0,18,7,1,0,65+,0.5128205128205128
1413,1349.4783079734311,31,0,16,23,0,0,25-34,0.46733668341708545
1414,286.3771935904849,50,0,11,18,0,1,45-54,0.5051546391752577
1415,2656.316470477159,45,1,10,2,1,0,45-54,0.5194174757281553
1416,4683.0918557825125,69,1,9,22,1,1,65+,0.46733668341708545
1417,197.67835980187974,54,1,12,14,1,0,45-54,0.5024875621890548
1418,611.427460136124,25,0,19,3,1,1,25-34,0.49056603773584906
1419,2261.542942388893,61,0,1,5,1,0,55-64,0.47297297297297297
1420,4669.441212621997,51,0,18,9,1,0,45-54,0.5084745762711864
1421,1581.4643687787757,61,0,14,17,1,1,55-64,0.5186915887850467
1422,2536.666808633274,22,1,1,15,1,0,18-24,0.484
1423,208.8227223929101,71,0,17,17,0,1,65+,0.5186915887850467
1424,742.5676616094822,22,1,11,5,0,1,18-24,0.47297297297297297
1425,4933.163984671276,48,0,15,18,0,0,45-54,0.5051546391752577
1426,4825.628363483792,62,1,4,16,0,1,55-64,0.4928909952606635
1427,25.694964691113668,26,0,15,17,1,1,25-34,0.5186915887850467
1428,4759.107115330771,59,0,14,12,0,1,55-64,0.4729064039408867
1429,3195.9605691396864,49,1,1,6,0,1,45-54,0.5069124423963134
1430,4339.72355430559,50,1,9,19,1,0,45-54,0.49038461538461536
1431,2274.2445383136615,20,0,7,11,0,0,18-24,0.5124378109452736
1432,2578.4645468676717,47,0,11,1,0,0,45-54,0.48148148148148145
1433,2444.744054704344,67,0,2,11,0,1,65+,0.5124378109452736
1434,3334.6544234729754,29,1,2,11,0,0,25-34,0.5124378109452736
1435,699.1166225268082,46,0,6,23,0,0,45-54,0.46733668341708545
1436,150.8379757735171,20,1,19,3,1,0,18-24,0.49056603773584906
1437,1540.3417780143634,43,0,14,3,1,1,35-44,0.49056603773584906
1438,3523.699132920497,74,0,3,17,1,0,65+,0.5186915887850467
1439,1010.0654071626188,47,0,7,15,0,1,45-54,0.484
1440,3367.4887341912618,26,0,7,13,0,0,25-34,0.5024390243902439
1441,4849.5903184902445,43,1,4,16,0,0,35-44,0.4928909952606635
1442,470.4096782313025,19,1,5,16,1,1,18-24,0.4928909952606635
1443,3363.337989007406,20,0,17,2,0,0,18-24,0.5194174757281553
1444,2219.307346303551,63,0,4,5,0,1,55-64,0.47297297297297297
1445,4340.843129633149,21,0,13,22,0,1,18-24,0.46733668341708545
1446,886.5717974474821,42,1,16,12,0,0,35-44,0.4729064039408867
1447,3463.4371351785962,68,0,16,8,1,1,65+,0.48223350253807107
1448,4190.738332950903,30,1,2,20,1,1,25-34,0.5628415300546448
1449,4723.126483150642,56,1,18,8,0,1,55-64,0.48223350253807107
1450,3416.5568934199396,61,1,1,7,1,1,55-64,0.5128205128205128
1451,2486.3766452781283,52,1,18,16,1,0,45-54,0.4928909952606635
1452,3089.618353765868,72,0,8,15,1,1,65+,0.484
1453,4344.656017409113,40,0,11,15,0,1,35-44,0.484
1454,2853.4781234475095,26,1,15,18,1,0,25-34,0.5051546391752577
1455,152.90491142448747,19,0,16,23,1,0,18-24,0.46733668341708545
1456,4654.812528839382,71,0,17,15,0,0,65+,0.484
1457,3447.944228406774,58,0,17,13,1,1,55-64,0.5024390243902439
1458,3382.890415500455,61,1,12,19,1,1,55-64,0.49038461538461536
1459,1079.1600868361882,48,0,10,13,1,1,45-54,0.5024390243902439
1460,3294.7684656930533,61,0,6,13,0,1,55-64,0.5024390243902439
1461,1969.9281638651382,64,0,8,13,0,0,55-64,0.5024390243902439
1462,3256.5136522304188,19,0,13,11,1,0,18-24,0.5124378109452736
1463,533.8585585096456,49,0,2,5,0,1,45-54,0.47297297297297297
1464,3289.568677710577,35,0,19,19,0,1,35-44,0.49038461538461536
1465,4997.0692151275625,30,0,10,12,0,1,25-34,0.4729064039408867
